Temperature_1,Temperature_2,Pressure_1,Pressure_2,Flow_Rate_1,Flow_Rate_2,Vibration_1,Vibration_2,Chemical_A,Chemical_B,Motor_Current,Motor_Speed,Humidity,Power_Consumption,Efficiency,Abnormality_score,top_feature_1,top_feature_2,top_feature_3,top_feature_4,top_feature_5,top_feature_6,top_feature_7
17.957701058851043,17.952552335027633,1049.945685571734,1042.0699817467632,51.58179581605869,43.02112920810183,0.098868230222002,0.109564576842044,73.92773321976543,-11.453108913491782,15.154778366709102,1797.8867243487025,50.718963979400485,146.39742790585208,87.01746364998935,23.31630597924211,Temperature_1,Temperature_2,Pressure_1,,,,
16.62884164889712,17.660062252214082,1046.4964724568208,1041.1964711070543,52.70443936236506,46.46329599687287,0.1243794157958732,0.1062280952487513,73.23204241903616,-11.156563782188917,15.37144815389126,1772.6085979386253,49.83332907551642,142.61782353535725,85.0457229486271,52.3520761960806,Temperature_1,Temperature_2,Pressure_1,,,,
15.404992879194292,18.468431021461424,1043.5509436125678,1042.0405743556732,51.69157939330729,46.29994215340353,0.0609779627192275,0.1385937600966234,74.40750472845659,-12.433580750364792,15.186061634493797,1807.5313277215007,55.528509527214645,141.98363340829536,87.02267481895703,22.432151144988342,Temperature_1,Temperature_2,Pressure_1,,,,
15.427004585111336,18.1934648544987,1043.6576593211378,1042.3591123881852,54.40493506894149,46.67248009104333,0.1028717587301032,0.1140565548284736,73.02593135486472,-12.052886901323106,15.297776572912715,1811.0731127792767,57.33114172854668,144.4087123825522,87.85767915231875,38.07406076079186,Temperature_1,Temperature_2,Pressure_1,,,,
15.04853877467402,19.20019937014157,1043.025476289934,1042.942587845624,50.65348952920464,46.85615720202621,0.0636404154922569,0.1360256900054102,72.4871660124491,-11.550376808905945,14.70119689736006,1794.4682275465273,61.49072144815575,142.80838874695414,86.52312353935616,29.68737985224322,Temperature_1,Temperature_2,Pressure_1,,,,
15.6546933638211,19.808937021293957,1044.2721644911323,1042.3763251451453,49.10094871922166,42.54628056440345,0.1151942459096833,0.1290618133438277,75.20298142925361,-12.503370244293446,14.768940175303092,1801.7906099549496,62.775237443902434,141.06475937076783,88.66950526637036,24.759680866112916,Temperature_1,Temperature_2,Pressure_1,,,,
15.318846434139122,21.156315749888464,1044.3653224119153,1047.0837214681587,48.64633807673349,42.43576492803264,0.0981108257111599,0.1545545812815718,73.88651935411787,-11.670366320292755,14.586242131483004,1796.7915058820126,64.67459259686177,146.16851970095675,85.50911460660592,31.35899796283174,Temperature_1,Temperature_2,Pressure_1,,,,
16.30063502076837,22.133464842114776,1045.653215927344,1048.9233451360412,44.72233376443846,43.31926714924621,0.1083921994404823,0.0978083366529041,74.45619160889403,-13.31388150682724,14.813053792055667,1803.8265355147748,65.32868175185018,142.2385171605353,88.12311233420996,42.2514173229676,Temperature_1,Temperature_2,Pressure_1,,,,
17.303945923433922,23.45029215811325,1048.3405319240835,1048.2850922887365,49.48014736348722,46.27264632330793,0.0827223407882046,0.1388884985968019,75.71711382383975,-12.862613512725751,14.924992797564071,1806.9191984341105,68.80456051148789,139.9203475978731,87.55452229797874,20.057684762441774,Temperature_1,Temperature_2,Pressure_1,,,,
17.974147300421343,23.79599344045811,1048.867578020734,1049.8862055969194,48.34847142692909,43.39743295198946,0.125589298633155,0.1371966130560109,73.70699237346545,-11.774451574071136,14.765663276883474,1778.2421532422677,71.13573272452301,145.60400681120174,85.09658232576261,34.07613863090474,Temperature_1,Temperature_2,Pressure_1,,,,
20.148060138532284,24.72047715062884,1053.3747554673807,1052.5760391347474,51.34096123448242,46.58994955785205,0.120834493281177,0.1053993174295944,75.59549089763925,-12.9365175769774,15.311926888405802,1804.0943853064225,67.71332201783228,142.7292551187061,89.44284510660941,34.13485708563609,Temperature_1,Temperature_2,Pressure_1,,,,
21.424622861602533,25.072596128824827,1053.851045038673,1054.2548905690066,49.35628553391968,47.08469249138558,0.1116708860602377,0.1351070000470974,74.67115762797721,-11.689941894480665,14.71127833282079,1801.5634093017309,69.83420577025217,142.17125956721375,86.57455880307401,14.869073979237804,Temperature_1,Temperature_2,Pressure_1,,,,
22.502556728321224,25.685986001125823,1058.9214411313449,1053.545613967829,49.49055867932118,46.80011843464031,0.0974096550627311,0.1250421744453934,75.38546873456067,-12.4818443301549,14.795683060331209,1805.4640709385887,69.12633994090336,139.97634777487744,85.65460486408233,12.420810382855937,Temperature_1,Temperature_2,Pressure_1,,,,
23.418240339245163,26.150920197217943,1060.1829691543885,1053.6439779428435,54.635779316050055,42.49437937577432,0.1115971457059026,0.1165878561006988,75.83764583011447,-12.263726961016786,15.47719238545473,1804.589940016743,65.63493824462896,147.3122779662562,85.00712636758908,36.516459164080686,Temperature_1,Temperature_2,Pressure_1,,,,
23.62244164789699,26.16649875181441,1061.2428934056536,1054.1034309748377,53.350895263548345,39.68517094093719,0.085862148640253,0.10764096769542,74.49977813855307,-12.35786932945165,15.540843324639532,1793.7878485933495,63.824287390184,141.0672174597674,86.0655571917134,41.65614245413259,Temperature_1,Temperature_2,Pressure_1,,,,
24.61930647006266,25.095235485466706,1059.3423575619315,1053.7427543635183,49.69589689128498,44.16180021598283,0.1171111131804142,0.1092133582282622,75.438685815197,-12.25060416134504,15.069926698162256,1794.63400444702,63.04941214855763,143.54454239943283,86.01974600031214,0.0,Temperature_1,Temperature_2,Pressure_1,,,,
24.828642741736616,25.17626949278846,1064.745660188254,1052.2476328958833,48.26067383745063,44.04695641676154,0.1329896178864784,0.1507471814367889,77.76528645478624,-13.065110030129356,14.875732412248238,1797.8612483244535,57.7331579634148,145.22033181769405,86.10264552853967,37.94599308090515,Temperature_1,Temperature_2,Pressure_1,,,,
24.42849049683453,24.54225514352198,1061.717391365514,1051.174029109963,50.75086956882954,44.98326696433081,0.1214122111995837,0.1200102422843622,77.47289786916726,-13.080602209947298,15.09071050393016,1814.033289036805,58.11165697947361,144.6694548987074,85.54744036725744,13.252425343737814,Temperature_1,Temperature_2,Pressure_1,,,,
24.249484163089186,23.20065014169956,1062.607151142916,1049.4147803948035,45.02310000291203,46.56348191543017,0.0854079506038518,0.1317319500229719,76.66941123024165,-13.88077641183519,14.582357171396556,1808.5177266201968,53.209291252681616,143.34222449411786,86.31726559676643,32.43009693952737,Temperature_1,Temperature_2,Pressure_1,,,,
23.73755933434,22.75071832502321,1059.4352127415543,1048.363414600928,50.28534590651193,46.4909789164826,0.107228346345462,0.1081365092749866,77.09088252353547,-13.672279300538923,15.068865171677045,1802.2058353773737,55.05463957420096,140.17521757681118,85.13000825754179,20.084985385642064,Temperature_1,Temperature_2,Pressure_1,,,,
23.44309295060527,20.65520813994849,1060.4989598062732,1046.0809484627189,45.60068231935095,44.09288300319269,0.074137169124827,0.1083022058066754,76.63760914694167,-13.491386926195734,14.354073776979709,1782.960355770155,56.0154014529322,141.21679433235838,83.4123322380934,44.12928141720529,Temperature_1,Temperature_2,Pressure_1,,,,
21.381384131928534,19.50213811867544,1054.7093527006832,1045.552949944789,49.77678385121675,39.92388396138504,0.1114478062235135,0.1362297721387491,78.3394731085756,-13.925109286749638,14.986894229448303,1791.8840755489462,48.61922813370569,143.7067293017881,85.02494998984568,48.55632838155508,Temperature_1,Temperature_2,Pressure_1,,,,
20.12877519536139,18.4600847756921,1052.633781430027,1042.9485905820309,49.34276304850202,43.8455992953307,0.1090120682572507,0.099756356826727,76.79964742220584,-13.056646933595651,14.719538573066652,1808.986691603392,51.06841572474935,141.96515497862714,82.63252234662673,22.692291340331114,Temperature_1,Temperature_2,Pressure_1,,,,
18.668681816604327,19.134316109457924,1052.2513949870754,1043.499591362486,52.70637486216467,45.1445456089517,0.0626036732093567,0.1137717934814209,77.21473181488247,-14.026812244454105,15.286853994796632,1804.707092750161,48.88725792734528,144.14428777239908,85.17945914539608,29.289515871955107,Temperature_1,Temperature_2,Pressure_1,,,,
16.540614392350474,18.39804295738535,1045.8905463839376,1042.3636154209455,51.50984820712494,45.97728298700927,0.0767643231217527,0.1205104111660834,78.07788179672019,-14.005021641401626,15.054855232414846,1810.9254417148136,53.4216543097512,145.10942326813395,83.67340341438351,24.582320451888844,Temperature_1,Temperature_2,Pressure_1,,,,
16.451209156342653,17.977766131635818,1046.119851185865,1040.7160965504963,52.67441418785541,45.061238447329146,0.0943372220651246,0.1216705890276007,76.07038758017667,-14.045157456166404,15.775317743342114,1817.6651180032763,50.398415369964106,146.1659670033368,84.64572226471076,46.05532097217298,Temperature_1,Temperature_2,Pressure_1,,,,
15.699988086048323,18.24828414537165,1045.2700439027851,1043.078914039775,52.679914562144766,47.19776269907872,0.0939828050571834,0.1173136007247576,78.29083999206577,-13.42444749313194,15.260012579464137,1806.055933673166,55.96117351685539,141.29876624757003,85.63003469487326,26.34276320999282,Temperature_1,Temperature_2,Pressure_1,,,,
16.4019919247973,18.08570276594289,1046.2996657375672,1042.0662843913042,49.49562508843706,46.7579849801222,0.0758104612916239,0.1259372967164388,75.05624527083909,-12.784309755757889,14.668714595591387,1796.6014563580752,55.66583161519606,147.65967853491512,83.2060147812506,28.011762931698698,Temperature_1,Temperature_2,Pressure_1,,,,
14.903819517609438,20.149873667100536,1042.9580579403626,1045.0804265697784,51.48164869084027,45.89819158434289,0.1077795745870436,0.1303928363372671,78.0438556934859,-13.9939958768207,15.121328826948645,1794.8901082980428,59.58603082180325,144.99342526854346,85.06125625851212,23.016340855859816,Temperature_1,Temperature_2,Pressure_1,,,,
15.321144539721468,20.0516884727901,1044.0072500819092,1047.632018763461,47.47357286705682,44.23474378011075,0.1050294721788102,0.1310195631818899,75.84484727406547,-13.077248494026769,14.85122903583326,1778.7946310583632,60.5261399007306,142.99807883174574,83.41945756061175,12.410876913452341,Temperature_1,Temperature_2,Pressure_1,,,,
15.652517096225186,21.00848173743188,1046.7084497776889,1046.7517249328405,46.94472395796664,41.39873930183226,0.0961146173604296,0.1052129428699825,75.75730125217471,-12.305636838580648,15.02914518502717,1802.6462777941936,66.64470094179153,145.74657131455075,85.46761958269249,27.706674051575277,Temperature_1,Temperature_2,Pressure_1,,,,
15.880127075257487,22.290306649559472,1044.7026353534814,1047.8340271342631,45.01130125078298,43.35522638165397,0.0848841699968327,0.115737673531068,73.87535669354725,-13.356431567472312,14.383239645090557,1796.7398750418315,65.39710710298627,147.85723286738184,83.22063382442869,47.01034262154967,Temperature_1,Temperature_2,Pressure_1,,,,
18.071411407257507,23.22767987310477,1049.34392186123,1049.5004337326927,42.27725647105606,45.68592060692285,0.1209741425283312,0.137921442928154,75.06284337282734,-12.539726857576628,13.91124005230088,1799.5735349250317,69.76418255650802,140.06965052253733,82.62741812825536,75.05026795902435,Temperature_1,Temperature_2,Pressure_1,,,,
19.08187129083077,24.089553609711647,1052.2143969776691,1052.053086981925,48.11794447479965,48.95150043618651,0.1331081422617659,0.133419707813608,74.22124585341322,-12.16353230545546,14.97516184976616,1794.130820711331,68.97106220636601,142.91967205412698,84.0489343618173,21.61542459429264,Temperature_1,Temperature_2,Pressure_1,,,,
20.395515973521498,24.512237342568053,1054.896557880001,1051.8589723422824,54.8252308432258,48.55675980973709,0.0903287703230692,0.099407108227784,74.39235365462653,-12.422995021109108,15.20640334314265,1796.796149405632,69.77105525640228,138.78226133993732,82.83215946280748,52.54008361919461,Temperature_1,Temperature_2,Pressure_1,,,,
20.83940149811524,25.652688957992147,1055.8658333017909,1052.3284110543343,53.06920857579605,47.95135198402965,0.0877566616569035,0.125272198505283,74.60163664977101,-11.437705052067688,15.219689769278109,1786.53613771385,69.95477007769094,143.72587070421213,82.34593491179768,40.61317996219982,Temperature_1,Temperature_2,Pressure_1,,,,
23.201397155468044,26.61651310374629,1060.0415245329652,1055.6601528032795,52.55955545188452,45.12573994189405,0.1098241533082399,0.0903266212593778,75.44015352426787,-13.16374149156182,15.204431448086254,1794.9304487274214,67.13660469452671,144.23161318244186,82.6427749077244,35.60804818623575,Temperature_1,Temperature_2,Pressure_1,,,,
22.834608374536582,26.53816801846199,1057.5262118363428,1054.2727367592618,52.474218341583466,45.347921764838894,0.0928394124050602,0.1207040235309055,74.44223648667044,-11.835220154717389,15.233495143498326,1804.7665104080056,67.49180203894727,143.63375354902374,83.02354181523887,19.25465234899245,Temperature_1,Temperature_2,Pressure_1,,,,
24.62355556582232,26.50097795581204,1063.8805426639458,1056.2501051546922,52.64300799697742,43.11464419393925,0.0972120559867353,0.1484665052511896,74.30767665340112,-11.975711932347515,15.40213369111261,1812.8289492924048,68.06066912870882,142.6485786894078,84.37256462522045,49.821316362509485,Temperature_1,Temperature_2,Pressure_1,,,,
25.92485694435033,25.259615344565287,1063.703368495682,1053.7534614694198,52.59423823035043,41.94060118177326,0.1147930630344934,0.1057816092409652,72.686957753137,-10.71271925030074,15.122696966577765,1794.6946191436216,61.03200087935977,139.35621183378467,81.07352285835692,70.35503977444348,Temperature_1,Temperature_2,Pressure_1,,,,
24.50473183743465,24.43258519664276,1062.3120991401083,1051.2910202784371,47.63837436938231,47.1050549551878,0.0618128782498541,0.1074851543176262,72.70503234802418,-11.68611071640084,14.70909158650488,1803.2781107357407,62.34362028654767,144.1671753747908,83.02308065895042,35.20000422175402,Temperature_1,Temperature_2,Pressure_1,,,,
24.54648026664395,23.949685231960142,1061.3386846832684,1051.9493409373283,50.72864338933773,47.81462186177491,0.1263660464970533,0.1314604467235929,75.21201833776884,-12.9724936184463,15.070010268343896,1813.8549085884504,60.40800481595033,146.7229722737716,83.63251419847055,32.276735227461266,Temperature_1,Temperature_2,Pressure_1,,,,
24.37995270146602,23.057566145325584,1061.695767056339,1049.64063362641,48.83268641952919,46.83543396830728,0.1014536104865868,0.0968579772718553,72.53274815766787,-10.718339125095234,14.913188233456678,1796.2211876569197,53.36769002194393,142.19898095839986,83.22383306896738,42.14334196192696,Temperature_1,Temperature_2,Pressure_1,,,,
23.283796078874644,22.4376766073884,1059.8963545680526,1049.3387338511805,48.436371451415866,46.04852750186752,0.0917701371087564,0.1105086745517244,74.80844918703473,-12.191563939352308,14.863202580083172,1803.6681404328544,50.01882297795343,144.38508395674498,84.3780135168554,12.004590593353532,Temperature_1,Temperature_2,Pressure_1,,,,
21.724668284466937,20.287737967704004,1056.770693784384,1045.8193932053916,48.27887526626614,45.44486331771117,0.098215316915571,0.1289466170637263,72.825087148541,-12.18501224760888,14.915088681671133,1788.2649719177562,51.94366776249914,140.0865551523506,83.04626942866966,30.756520126479558,Temperature_1,Temperature_2,Pressure_1,,,,
21.328376712915613,20.61182012778425,1056.0786741800666,1045.2406448676836,48.53923331538799,43.92701023993501,0.0992485871004103,0.1104857122846589,73.01939821339589,-11.77935161392958,15.022691233467146,1804.318117365988,49.24592669157557,144.51213409143838,83.00283298374075,24.120919595416655,Temperature_1,Temperature_2,Pressure_1,,,,
19.46884814313694,19.108369715822217,1053.5514075553326,1043.1477147078797,51.345722471933655,42.79593839844681,0.0653759739311015,0.1164604501918354,74.07036516022993,-11.841991253190931,15.213099070323558,1801.5140304795173,53.737206438326005,142.85006554926284,83.86027873944447,20.11006866588061,Temperature_1,Temperature_2,Pressure_1,,,,
18.942700989805,18.36514595688329,1051.338936281124,1043.3716875893897,52.68362826748274,43.69919605719795,0.1298987645490647,0.1311627856547255,74.28900269919104,-11.725619238822228,15.359079931450117,1807.3146451587363,50.41035681810897,142.30099696769398,83.46100972637336,24.815925052231382,Temperature_1,Temperature_2,Pressure_1,,,,
17.040287882883106,17.731454944739667,1046.8364191304756,1041.3293621514242,51.88999478947126,47.54993606186456,0.1008265126454123,0.1263231912530484,72.95733578714278,-11.818283220167867,14.872554845597833,1796.5041410447363,49.73534714608525,141.84563296126137,83.07750237548157,23.055236692905673,Temperature_1,Temperature_2,Pressure_1,,,,
17.239433296576035,17.338057331253694,1048.4429537614403,1040.684167226287,51.8527964542062,48.37508168131868,0.1088600426089475,0.124002275944431,72.7639978814559,-12.839126935636417,15.195325185253758,1807.070323596108,50.63461316611111,142.95184590048302,84.10193047721329,31.321182839530483,Temperature_1,Temperature_2,Pressure_1,,,,
15.278246334909689,18.46556492842849,1044.745963158744,1041.934249329163,52.80178880187729,47.78595338689754,0.1190309954114808,0.1149131658109494,73.2120287439089,-11.344402779085934,15.376080389788052,1816.517002193388,57.17980991818168,144.78324687014683,83.06189648741028,43.1513317929418,Temperature_1,Temperature_2,Pressure_1,,,,
15.009340110451818,18.565225571737603,1041.7910724057667,1043.1867176100811,54.59804030299036,48.17973282411759,0.079576750848794,0.1255509167290343,73.75125084764966,-12.485785768796816,15.605592269213126,1785.5907560267958,56.26944160080646,140.89028485275145,83.24166997527858,59.108058777046004,Temperature_1,Temperature_2,Pressure_1,,,,
15.406758608684834,18.655588515357373,1044.4109172872195,1044.6334027084306,47.52178584869222,43.4512141447087,0.1094694379807045,0.1181440097985036,74.47709012449667,-13.24721446130954,14.613708430022465,1796.6024099235249,60.08765759892084,142.44467175034603,83.47200597823439,14.08495967000986,Temperature_1,Temperature_2,Pressure_1,,,,
14.554938710337678,19.481968491174538,1042.8110501629862,1043.3689264053585,45.56494946849513,43.829123621953855,0.0946471781820241,0.1268670841488867,73.7867070009767,-13.309516462980422,14.424687091871784,1806.6462017606032,64.49979594125017,143.26232402514967,85.50783263668501,33.58358657602681,Temperature_1,Temperature_2,Pressure_1,,,,
15.78360294837987,20.830409939873856,1044.2696423934,1046.2649904751488,47.73144547111972,45.21395952459967,0.1169354155043298,0.1125460196232303,74.61888629802316,-11.902452718912707,14.658324412055252,1812.1941891388803,64.03148329613835,141.3749675397415,81.09494335736295,31.37499471077245,Temperature_1,Temperature_2,Pressure_1,,,,
17.118037471208456,22.66760861011572,1048.6117817557283,1050.131189359506,47.10177540371203,42.90516420394505,0.05745545159297,0.1172614653843068,75.87299286754076,-12.872187708567896,14.817460320349472,1794.4045371471054,66.97921015438513,146.89015130646686,84.8779607445579,35.751575920160434,Temperature_1,Temperature_2,Pressure_1,,,,
16.696258382719396,22.93143963986464,1046.2424611784063,1049.3334463468004,47.74860711738751,43.72854910707137,0.0980181139951746,0.1051506331117198,74.86367152205975,-12.544663951386,14.981636922723592,1767.3395700796505,68.62711721819937,141.13061890283214,84.68697545886636,30.795309536157056,Temperature_1,Temperature_2,Pressure_1,,,,
18.798221703753534,23.398742818752737,1050.7220198609784,1050.4600116651288,48.987906395816985,45.78963362007678,0.0879435868843207,0.1194748858499064,75.05060047156468,-11.830788054300958,14.817298618123376,1809.261767922718,71.02590728592286,142.25501084024907,83.14481805526655,14.407111756960461,Temperature_1,Temperature_2,Pressure_1,,,,
20.12994139712421,24.7301298991118,1053.0868109699643,1051.24528002615,49.55359549073038,45.865550443986415,0.1086452590126831,0.1078349870455673,73.48108917490993,-11.421882245943426,15.136952011798448,1807.6050611958412,71.18148867102065,141.76396133017107,85.309726779136,13.02134590476057,Temperature_1,Temperature_2,Pressure_1,,,,
21.685006661401257,25.35501218723868,1056.385592370384,1053.3751639586242,54.479726877204165,45.59062409077483,0.109400883747364,0.1032893032475701,72.63032224761105,-10.507011102444563,15.472668649553334,1786.9006517140556,69.21903080038102,147.07130753333402,85.65006347732684,61.13602224452607,Temperature_1,Temperature_2,Pressure_1,,,,
21.881524644560933,24.78494864797964,1055.6667742022266,1052.0277075599658,49.39626825440027,44.44423785211498,0.0858474821035594,0.1238799172178308,75.9060138194352,-13.6493746458011,14.91476967000754,1798.2544391011268,68.78755216083745,144.52828407422527,85.93693558669125,5.677544222471742,Temperature_1,Temperature_2,Pressure_1,,,,
22.87530559939061,25.978282053392878,1057.3105603161869,1054.756007076633,51.34300595043951,41.12388251826567,0.0857565227164791,0.1231910966378649,75.67054263344932,-12.85254662870164,15.092023749080356,1815.6818242952731,66.32750978881847,141.98646434795836,82.8658100271601,34.00605303032881,Temperature_1,Temperature_2,Pressure_1,,,,
24.59109780173064,25.771329493072805,1063.776700666686,1054.606903080861,52.39156669105523,42.523427500924406,0.0977866926288534,0.1317431060242286,75.48521732508526,-13.550965350016636,15.388478942025952,1810.1478371656565,62.044775186161125,146.10965933204605,87.05042969850578,37.20748650791227,Temperature_1,Temperature_2,Pressure_1,,,,
24.97812146806193,25.74258416106313,1062.1092815878055,1055.6855271552097,48.21362237769167,44.5856488077136,0.0820671554536958,0.1135331164563735,76.46105306220379,-13.345217697029629,14.886477801126585,1805.0562732078672,63.10339216582146,143.94576175329837,85.10749981879657,19.233739061042172,Temperature_1,Temperature_2,Pressure_1,,,,
40.12524642517294,25.56800956272434,1052.2591005008894,1053.8157208826574,24.824145595567927,43.63836572977961,0.3505190217271276,0.1261207927025513,76.35380983317619,-13.301212843471433,15.419994204643112,1798.2388756604014,63.78438352166612,144.18928145775257,86.68656774675317,62.508300979720886,Temperature_1,Temperature_2,Pressure_1,,,,
40.00285323619384,24.45062601181913,1050.8523163587838,1051.9365760709943,25.911470165728037,49.04669283842901,0.2778475679731532,0.1282619635841049,77.71448693121637,-13.54393664697665,15.01184910454614,1805.1600012070476,55.6443712675927,142.92017015890912,86.88822665338438,62.345905566848344,Temperature_1,Temperature_2,Pressure_1,,,,
38.99011465813296,22.92772070418817,1050.3412675685763,1049.547088497544,23.72184838261931,48.26618813279139,0.1255807068407015,0.1266716071174739,76.81816167582787,-13.386298897342984,14.847990016929858,1803.020868967661,53.453940580794615,141.9855804139042,85.40887813375377,46.815793717528045,Temperature_1,Temperature_2,Pressure_1,,,,
38.651660754513244,21.557389636503352,1048.980231715619,1047.053551420507,23.730700905718685,48.31363783140245,0.2775106766026916,0.1076151947579678,76.1008357799524,-12.738714320836245,14.640299979181435,1811.2823978326885,51.18747664484705,144.2213301443537,87.07467351472464,66.28068872556555,Temperature_1,Temperature_2,Pressure_1,,,,
37.64653623664934,21.994067740889875,1049.9350876334352,1048.2618886861042,22.440797129150763,44.01324816922181,0.2376873707493617,0.1222404522340678,77.92201789153742,-13.609288879199264,14.314302028432424,1786.9114489161266,52.78892951960186,141.80520553254755,86.1465956453256,70.57609323980624,Temperature_1,Temperature_2,Pressure_1,,,,
20.93691951649942,20.023687373605803,1055.8836561223416,1044.7992099322971,47.267277183921045,44.51402088763356,0.0673744836907811,0.1254621044408199,76.7657586478014,-12.305414985209133,14.724554290985113,1787.6118764322357,51.23771264550219,146.7480259332875,84.56692690923983,37.17978845051479,Temperature_1,Temperature_2,Pressure_1,,,,
20.932887255572403,19.17714459201901,1054.177624165967,1043.9004856690442,49.249607239352095,40.86209914940703,0.0752514672355485,0.1201076770036191,77.5265366836723,-13.920916669479215,14.95243121981662,1810.10274586836,49.68292461516709,141.13968831678932,87.89979273309666,39.04943625427006,Temperature_1,Temperature_2,Pressure_1,,,,
18.94282123494331,18.526248350018257,1053.1380782752308,1043.8434505535138,50.86456980648751,44.56760429828837,0.1021881694366594,0.0887028351244337,76.50547901655482,-13.723250858610598,15.67009169166077,1803.8865124638064,48.50470361383138,146.98508964081643,86.03757061105706,60.80349297018333,Temperature_1,Temperature_2,Pressure_1,,,,
16.904348251398687,18.215530599150878,1047.790461989789,1041.5180618465024,55.16136380136085,45.2577590096903,0.1265728165649646,0.1224073443596022,76.2820247670807,-13.017970575882146,15.479307216999445,1818.1148005734603,51.52449954543546,143.87931192237335,86.02489177883376,44.17409972790351,Temperature_1,Temperature_2,Pressure_1,,,,
16.79274289838418,17.942255835230423,1046.2606544132598,1042.825286601749,54.115382121450246,47.597643782943535,0.1062636894772996,0.1531879655909586,76.93192729520827,-13.867103661173903,15.185502466248089,1793.2848779301946,49.79968793346292,144.05662025977014,86.52878578454141,32.67655810997987,Temperature_1,Temperature_2,Pressure_1,,,,
15.182532145964144,17.90683189209163,1040.8656585770548,1042.9139398920092,50.375160297479255,45.73660809156272,0.0878699322356852,0.1145994109686452,76.74487945111257,-12.631459341338015,15.092118173246805,1795.1220893776897,55.286853133715006,145.11481640743608,87.2418522313518,24.596301023507014,Temperature_1,Temperature_2,Pressure_1,,,,
15.563913170425892,18.317154808366077,1046.4187689134424,1042.3812773909565,51.99300955686404,45.42516218955148,0.109118083903414,0.1090788435321701,77.0665337159493,-13.674875877447269,14.78437294817713,1786.4457431326382,59.15485832115063,141.86060274673247,86.9351189853614,24.29700212847426,Temperature_1,Temperature_2,Pressure_1,,,,
15.579297789503702,19.1584715671674,1042.7690231122438,1042.0402234315443,50.99644349699359,45.89584232738011,0.0908181937956201,0.1256002283956709,76.14556780906335,-13.355572088468673,15.081252993178508,1800.0736268142357,57.49760172673263,145.27059580227126,87.54806692470717,18.247721045736274,Temperature_1,Temperature_2,Pressure_1,,,,
14.7600297093788,19.78263009154648,1040.8746606718007,1044.187687547644,50.78029807704254,41.80971104069735,0.0861079926167371,0.1246856731569985,74.38116307424706,-12.426239397699089,15.081234864163289,1789.5446576489342,59.52315389736588,137.91642287429798,85.65290002965484,37.439122490596986,Temperature_1,Temperature_2,Pressure_1,,,,
16.15156104569995,20.67958550651901,1046.3256925234095,1047.056973897027,50.56300516178345,43.19480943814868,0.0769127466353403,0.1378910274812462,75.56722611641162,-12.424404346469988,15.21522059276739,1799.4537928093723,68.15887578338966,142.15670708612728,86.22722913559367,9.771862926842415,Temperature_1,Temperature_2,Pressure_1,,,,
16.67085655753549,22.042572091076725,1048.7814655214102,1048.0455636867762,44.96981161634426,41.18152633734323,0.0649634238649656,0.1011319776613666,76.559185331874,-13.358466157552746,14.691705611519996,1785.6374613507191,65.84754853285628,141.21047641809227,86.8158545802566,56.8034687646681,Temperature_1,Temperature_2,Pressure_1,,,,
17.911030079997257,22.93328529344174,1050.2063329785049,1048.6004861543267,45.78020876622602,46.27226131900002,0.0922015258688111,0.1309707037886248,75.22026201096193,-12.930964415546155,14.47730695284106,1802.6091053129903,70.93214972973206,140.7838235579368,88.77727253423052,44.814770423571275,Temperature_1,Temperature_2,Pressure_1,,,,
19.65430126581439,24.60159719543308,1052.8725116516812,1051.4985758561672,45.98484428217079,44.91898198081361,0.1031610697984026,0.1288563309187719,75.01466898192555,-11.67465853215101,14.568361625291091,1802.8357663786744,69.35126293249503,142.91098646406112,86.69880303565955,18.133176597721285,Temperature_1,Temperature_2,Pressure_1,,,,
19.87730594199856,23.768039201388973,1053.3493662256624,1051.3245548232871,49.53196028178603,48.32844990651928,0.0980675265997022,0.1178678019458918,75.98637650590594,-13.421273173283844,14.799971862056468,1782.6973726951564,69.67609036611735,143.82543332129478,87.81727307123052,25.705156372415093,Temperature_1,Temperature_2,Pressure_1,,,,
20.917227143333857,25.900704355906736,1055.6878698454482,1054.2884433884212,52.432716748892666,47.70621335343537,0.0916806614410528,0.1250803097688253,74.02697438830097,-11.99570415713399,15.017659163927728,1817.668984473928,70.53608366188396,145.26752926844102,86.6768592573623,37.771805844905685,Temperature_1,Temperature_2,Pressure_1,,,,
22.055242785187247,26.36213738215532,1057.869414160161,1054.352060393897,54.57274524453152,43.95484227235564,0.0810850787860643,0.1354418622239753,72.93955869155207,-11.143626269970918,15.519253480329278,1829.3042782831208,66.8922563243515,144.82746582022787,86.04843024880039,60.904442843856565,Temperature_1,Temperature_2,Pressure_1,,,,
23.127628763450005,25.17064390703674,1059.5364489508695,1052.4625063311034,52.84809795271495,44.10527289766073,0.1121649238336993,0.1330847307004267,74.07400201574434,-12.852668563080709,15.030092685552177,1800.4600638673635,67.33606209885679,142.19286069033626,86.16748913825865,9.531276755293005,Temperature_1,Temperature_2,Pressure_1,,,,
24.291576164215133,25.726628267524134,1061.6873534323822,1053.2765358820511,51.95838116484364,42.89066339500033,0.0736573616010683,0.102854710318894,73.51582604875126,-11.51778277367267,15.11291273636999,1789.2587303788314,64.23702117035182,144.07966385141196,86.11715550734421,21.491630744165256,Temperature_1,Temperature_2,Pressure_1,,,,
